id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/2868649,[Illustration]: The Crocodile.,Shakespeare Quarterly,1972,,article,jstor,1972-01-01,1,23,http://www.jstor.org/stable/2868649,,Folger Shakespeare Library,eng,20,20,,252,1,unigram; bigram; trigram
http://www.jstor.org/stable/44990258,Front Matter,Shakespeare Quarterly,1993,,article,jstor,1993-01-01,5,44,http://www.jstor.org/stable/44990258,,Oxford University Press,eng,,,,1348,6,unigram; bigram; trigram
http://www.jstor.org/stable/2870606,Back Matter,Shakespeare Quarterly,1988,,article,jstor,1988-04-01,1,39,http://www.jstor.org/stable/2870606,,Folger Shakespeare Library,eng,97,135,,1859,8,unigram; bigram; trigram
http://www.jstor.org/stable/2867816,Review Article,Shakespeare Quarterly,1963,,article,jstor,1963-07-01,3,14,http://www.jstor.org/stable/2867816,T. R. Henn,Folger Shakespeare Library,eng,269,271,,1149,3,unigram; bigram; trigram
http://www.jstor.org/stable/41679783,Review Article,Shakespeare Quarterly,2012,,article,jstor,2012-10-01,3,63,http://www.jstor.org/stable/41679783,Sean Benson,Folger Shakespeare Library,eng,458,461,,1566,4,unigram; bigram; trigram
http://www.jstor.org/stable/2866600,A Fair House Built on Another Man's Ground,Shakespeare Quarterly,1954,,article,jstor,1954-04-01,2,5,http://www.jstor.org/stable/2866600,Roy F. Montgomery,Folger Shakespeare Library,eng,207,208,,537,2,unigram; bigram; trigram
http://www.jstor.org/stable/2866667,Review Article,Shakespeare Quarterly,1951,,article,jstor,1951-07-01,3,2,http://www.jstor.org/stable/2866667,Hugh Dick,Folger Shakespeare Library,eng,263,265,,1096,3,unigram; bigram; trigram
http://www.jstor.org/stable/2871155,Reconsidering a Folio Reading in Macbeth 5.1,Shakespeare Quarterly,1995,,article,jstor,1995-04-01,1,46,http://www.jstor.org/stable/2871155,T. G. Bishop,Folger Shakespeare Library,eng,76,80,,3120,5,unigram; bigram; trigram
http://www.jstor.org/stable/2868416,A New Allusion to the Sign of the Globe Theater,Shakespeare Quarterly,1970,,article,jstor,1970-01-01,1,21,http://www.jstor.org/stable/2868416,Ejner J. Jensen,Folger Shakespeare Library,eng,95,97,,1106,3,unigram; bigram; trigram
http://www.jstor.org/stable/2871403,"""An Enterprise of Great Pitch and Moment"": Julius Caesar and Antony and Cleopatra at the Alley Theatre, 1996",Shakespeare Quarterly,1997,,article,jstor,1997-04-01,1,48,http://www.jstor.org/stable/2871403,Michael L. Greenwald,Folger Shakespeare Library,eng,84,90,,4484,7,unigram; bigram; trigram
http://www.jstor.org/stable/2868900,Review Article,Shakespeare Quarterly,1974,,article,jstor,1974-01-01,1,25,http://www.jstor.org/stable/2868900,Robert B. Heilman,Folger Shakespeare Library,eng,142,145,,2118,4,unigram; bigram; trigram
http://www.jstor.org/stable/2868225,Review Article,Shakespeare Quarterly,1968,,article,jstor,1968-04-01,2,19,http://www.jstor.org/stable/2868225,Franklin Patterson,Folger Shakespeare Library,eng,183,183,,490,1,unigram; bigram; trigram
http://www.jstor.org/stable/41350180,Review Article,Shakespeare Quarterly,2012,,article,jstor,2012-04-01,1,63,http://www.jstor.org/stable/41350180,Brian C. Lockey,Folger Shakespeare Library,eng,140,142,,1330,3,unigram; bigram; trigram
http://www.jstor.org/stable/2902335,Back Matter,Shakespeare Quarterly,2000,,article,jstor,2000-04-01,1,51,http://www.jstor.org/stable/2902335,,Folger Shakespeare Library,eng,115,116,,3016,12,unigram; bigram; trigram
http://www.jstor.org/stable/2869438,Play Groups,Shakespeare Quarterly,1977,,article,jstor,1977-10-01,4,28,http://www.jstor.org/stable/2869438,Harrison T. Meserole,Folger Shakespeare Library,eng,448,454,,4100,7,unigram; bigram; trigram
http://www.jstor.org/stable/2871055,Front Matter,Shakespeare Quarterly,1996,,article,jstor,1996-04-01,1,47,http://www.jstor.org/stable/2871055,,Folger Shakespeare Library,eng,i,ii,,708,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870427,Shakespeare's Stratford and South Africa,Shakespeare Quarterly,1987,,article,jstor,1987-12-01,4,38,http://www.jstor.org/stable/2870427,Philip Brockbank,Folger Shakespeare Library,eng,479,481,,1213,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866819,"[Illustration]: Padua, scene of ""The Taming of the Shrew""",Shakespeare Quarterly,1962,,article,jstor,1962-07-01,3,13,http://www.jstor.org/stable/2866819,,Folger Shakespeare Library,eng,298,298,,101,1,unigram; bigram; trigram
http://www.jstor.org/stable/2868465,Teaching Shakespeare in Japan,Shakespeare Quarterly,1974,,article,jstor,1974-04-01,2,25,http://www.jstor.org/stable/2868465,Peter Milward,Folger Shakespeare Library,eng,228,233,,3179,6,unigram; bigram; trigram
http://www.jstor.org/stable/24778490,In Memoriam,Shakespeare Quarterly,2013,,article,jstor,2013-12-01,4,64,http://www.jstor.org/stable/24778490,,Folger Shakespeare Library,eng,,,,10,1,unigram; bigram; trigram
http://www.jstor.org/stable/2868853,The Movements of the Ghost in Hamlet,Shakespeare Quarterly,1973,,article,jstor,1973-04-01,2,24,http://www.jstor.org/stable/2868853,Diana Macintyre DeLuca,Folger Shakespeare Library,eng,147,154,,4217,8,unigram; bigram; trigram
http://www.jstor.org/stable/2867230,"[Illustration]: The Arms of Augustine Vincent (1584?-1626) stamped on the vellum covers of Martin Billingsley's ""The Pen's Excellencie"" [1618]",Shakespeare Quarterly,1958,,article,jstor,1958-04-01,2,9,http://www.jstor.org/stable/2867230,,Folger Shakespeare Library,eng,92,92,,32,1,unigram; bigram; trigram
http://www.jstor.org/stable/2871218,"Shakespeare, 1993, and the Discourses of the Stratford Festival, Ontario",Shakespeare Quarterly,1994,,article,jstor,1994-07-01,2,45,http://www.jstor.org/stable/2871218,Richard Paul Knowles,Folger Shakespeare Library,eng,211,225,,8391,15,unigram; bigram; trigram
http://www.jstor.org/stable/2870978,"Hamlet and ""A Matter Tender and Dangerous""",Shakespeare Quarterly,1995,,article,jstor,1995-12-01,4,46,http://www.jstor.org/stable/2870978,Mark Matheson,Folger Shakespeare Library,eng,383,397,,8439,15,unigram; bigram; trigram
http://www.jstor.org/stable/2870905,"The Mute Voltemar: Q1 Hamlet, 5.2",Shakespeare Quarterly,1992,,article,jstor,1992-04-01,1,43,http://www.jstor.org/stable/2870905,Sidney Thomas,Folger Shakespeare Library,eng,70,70,,401,1,unigram; bigram; trigram
http://www.jstor.org/stable/2868274,"[Illustration]: ""The Thames Uncas'd""",Shakespeare Quarterly,1965,,article,jstor,1965-04-01,2,16,http://www.jstor.org/stable/2868274,,Folger Shakespeare Library,eng,232,232,,1296,11,unigram; bigram; trigram
http://www.jstor.org/stable/2866911,Review Article,Shakespeare Quarterly,1962,,article,jstor,1962-01-01,1,13,http://www.jstor.org/stable/2866911,Carol K. Bang,Folger Shakespeare Library,eng,94,96,,905,3,unigram; bigram; trigram
http://www.jstor.org/stable/2869461,"Language, Linguistics, Philology",Shakespeare Quarterly,1978,,article,jstor,1978-10-01,4,29,http://www.jstor.org/stable/2869461,Harrison T. Meserole,Folger Shakespeare Library,eng,484,487,,2045,4,unigram; bigram; trigram
http://www.jstor.org/stable/3844037,Shakespeare and the Publication of His Plays,Shakespeare Quarterly,2002,,article,jstor,2002-04-01,1,53,http://www.jstor.org/stable/3844037,Lukas Erne,Folger Shakespeare Library,eng,1,20,,10210,20,unigram; bigram; trigram
http://www.jstor.org/stable/3844228,Review Article,Shakespeare Quarterly,2006,,article,jstor,2006-04-01,1,57,http://www.jstor.org/stable/3844228,Bernice W. Kliman,Folger Shakespeare Library,eng,108,110,,1575,3,unigram; bigram; trigram
http://www.jstor.org/stable/2870812,Review Article,Shakespeare Quarterly,1990,,article,jstor,1990-04-01,1,41,http://www.jstor.org/stable/2870812,Jackson C. Boswell,Folger Shakespeare Library,eng,132,133,,735,2,unigram; bigram; trigram
http://www.jstor.org/stable/3844317,Review Article,Shakespeare Quarterly,2005,,article,jstor,2005-07-01,2,56,http://www.jstor.org/stable/3844317,Angela Locatelli,Folger Shakespeare Library,eng,237,240,,2047,4,unigram; bigram; trigram
http://www.jstor.org/stable/2871091,[T],Shakespeare Quarterly,1964,,article,jstor,1964-01-01,,15,http://www.jstor.org/stable/2871091,,Folger Shakespeare Library,eng,243,257,,7979,15,unigram; bigram; trigram
http://www.jstor.org/stable/2868945,"Oregon Shakespearean Festival, 1974",Shakespeare Quarterly,1974,,article,jstor,1974-10-01,4,25,http://www.jstor.org/stable/2868945,Robin B. Carey,Folger Shakespeare Library,eng,419,421,,1487,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867094,The Tragic Structure of Troilus and Cressida,Shakespeare Quarterly,1959,,article,jstor,1959-10-01,4,10,http://www.jstor.org/stable/2867094,Brian Morris,Folger Shakespeare Library,eng,481,491,,6134,11,unigram; bigram; trigram
http://www.jstor.org/stable/2870981,Shakespearean Authority in the Classic Detective Story,Shakespeare Quarterly,1995,,article,jstor,1995-12-01,4,46,http://www.jstor.org/stable/2870981,Susan Baker,Folger Shakespeare Library,eng,424,448,,12814,25,unigram; bigram; trigram
http://www.jstor.org/stable/2867859,Notes and Comments,Shakespeare Quarterly,1968,,article,jstor,1968-01-01,1,19,http://www.jstor.org/stable/2867859,,Folger Shakespeare Library,eng,101,102,,803,2,unigram; bigram; trigram
http://www.jstor.org/stable/2868743,Shakespeare's use of the Catch as Dramatic Metaphor,Shakespeare Quarterly,1973,,article,jstor,1973-01-01,1,24,http://www.jstor.org/stable/2868743,P. T. Dircks,Folger Shakespeare Library,eng,88,90,,1133,3,unigram; bigram; trigram
http://www.jstor.org/stable/2869556,Lamb's Shakespearean Criticism,Shakespeare Quarterly,1980,,article,jstor,1980-07-01,2,31,http://www.jstor.org/stable/2869556,R. A. Foakes,Folger Shakespeare Library,eng,293,293,,722,1,unigram; bigram; trigram
http://www.jstor.org/stable/2869830,The Play of Phrase and Line In Shakespeare's Iambic Pentameter,Shakespeare Quarterly,1983,,article,jstor,1983-07-01,2,34,http://www.jstor.org/stable/2869830,George T. Wright,Folger Shakespeare Library,eng,147,158,,5374,12,unigram; bigram; trigram
http://www.jstor.org/stable/2868755,Volume Information,Shakespeare Quarterly,1971,,article,jstor,1971-01-01,1,22,http://www.jstor.org/stable/2868755,,Folger Shakespeare Library,eng,i,xxi,,9696,24,unigram; bigram; trigram
http://www.jstor.org/stable/2867717,Shakespeare: An Annotated World Bibliography for 1965,Shakespeare Quarterly,1966,,article,jstor,1966-07-01,3,17,http://www.jstor.org/stable/2867717,Rudolph E. Habenicht,Folger Shakespeare Library,eng,213,216,,1134,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870816,"""He means to pay"": Value and Metaphor in the Lancastrian Tetralogy",Shakespeare Quarterly,1989,,article,jstor,1989-07-01,2,40,http://www.jstor.org/stable/2870816,Sandra K. Fischer,Folger Shakespeare Library,eng,149,164,,9566,16,unigram; bigram; trigram
http://www.jstor.org/stable/2902363,Shakespeare on the Chinese Stage in the 1990s,Shakespeare Quarterly,1999,,article,jstor,1999-10-01,3,50,http://www.jstor.org/stable/2902363,Li Ruru,Folger Shakespeare Library,eng,355,367,,7035,13,unigram; bigram; trigram
http://www.jstor.org/stable/2870782,"The Renaissance Theatre Company in Los Angeles, 1990",Shakespeare Quarterly,1990,,article,jstor,1990-12-01,4,41,http://www.jstor.org/stable/2870782,Thomas W. Russell III,Folger Shakespeare Library,eng,502,507,,3167,6,unigram; bigram; trigram
http://www.jstor.org/stable/2869374,Sex and Money: A Note on Hamlet I. iii. 108-9,Shakespeare Quarterly,1980,,article,jstor,1980-04-01,1,31,http://www.jstor.org/stable/2869374,Richard Jacobs,Folger Shakespeare Library,eng,88,90,,1471,3,unigram; bigram; trigram
http://www.jstor.org/stable/2870249,The Dutch Humanist Origins of The De Witt Drawing of the Swan Theatre,Shakespeare Quarterly,1981,,article,jstor,1981-10-01,3,32,http://www.jstor.org/stable/2870249,John B. Gleason,Folger Shakespeare Library,eng,324,338,,8617,15,unigram; bigram; trigram
http://www.jstor.org/stable/2868065,"""Which Heaven has Forbid the Ottomites""",Shakespeare Quarterly,1967,,article,jstor,1967-01-01,1,18,http://www.jstor.org/stable/2868065,Rodney Poisson,Folger Shakespeare Library,eng,67,70,,1400,4,unigram; bigram; trigram
http://www.jstor.org/stable/3844139,Review Article,Shakespeare Quarterly,2006,,article,jstor,2006-07-01,2,57,http://www.jstor.org/stable/3844139,Rebecca Laroche,Folger Shakespeare Library,eng,220,222,,1588,3,unigram; bigram; trigram
http://www.jstor.org/stable/24778459,"Globe to Globe: 37 Plays, 37 Languages",Shakespeare Quarterly,2013,,article,jstor,2013-07-01,2,64,http://www.jstor.org/stable/24778459,Edward Reiss,Folger Shakespeare Library,eng,220,232,,5852,13,unigram; bigram; trigram
http://www.jstor.org/stable/2870793,Review Article,Shakespeare Quarterly,1990,,article,jstor,1990-12-01,4,41,http://www.jstor.org/stable/2870793,Virginia Mason Vaughan,Folger Shakespeare Library,eng,541,542,,788,2,unigram; bigram; trigram
http://www.jstor.org/stable/2869512,Another Part of the Forest,Shakespeare Quarterly,1976,,article,jstor,1976-07-01,3,27,http://www.jstor.org/stable/2869512,John L. Lievsay,Folger Shakespeare Library,eng,356,359,,2041,4,unigram; bigram; trigram
http://www.jstor.org/stable/2902264,Review Article,Shakespeare Quarterly,1998,,article,jstor,1998-10-01,3,49,http://www.jstor.org/stable/2902264,Christy Desmet,Folger Shakespeare Library,eng,325,327,,1840,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866611,Timon and the Conceit of Art,Shakespeare Quarterly,1955,,article,jstor,1955-07-01,3,6,http://www.jstor.org/stable/2866611,W. M. Merchant,Folger Shakespeare Library,eng,249,257,,4514,9,unigram; bigram; trigram
http://www.jstor.org/stable/2869743,"Shakespeare in Central Park, Louisville",Shakespeare Quarterly,1982,,article,jstor,1982-10-01,3,33,http://www.jstor.org/stable/2869743,John Spalding Gatton,Folger Shakespeare Library,eng,353,355,,1628,3,unigram; bigram; trigram
http://www.jstor.org/stable/23025650,"A Season in Intercultural Limbo: Ninagawa Yukio's Doctor Faustus, Theatre Cocoon, Tokyo",Shakespeare Quarterly,2011,,article,jstor,2011-10-01,3,62,http://www.jstor.org/stable/23025650,Todd A. Borlik,Folger Shakespeare Library,eng,444,456,,6140,13,unigram; bigram; trigram
http://www.jstor.org/stable/2869041,Books,Shakespeare Quarterly,1975,,article,jstor,1975-10-01,4,26,http://www.jstor.org/stable/2869041,Thomas F. Grieve; Rudolph E. Habenicht,Folger Shakespeare Library,eng,337,346,,5749,10,unigram; bigram; trigram
http://www.jstor.org/stable/2867723,Indexes,Shakespeare Quarterly,1966,,article,jstor,1966-07-01,3,17,http://www.jstor.org/stable/2867723,Rudolph E. Habenicht,Folger Shakespeare Library,eng,319,341,,10881,23,unigram; bigram; trigram
http://www.jstor.org/stable/24778516,Review Article,Shakespeare Quarterly,2014,,article,jstor,2014-04-01,1,65,http://www.jstor.org/stable/24778516,Margreta de Grazia,Folger Shakespeare Library,eng,93,95,,1649,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867496,Shakespeare in Oregon--1960,Shakespeare Quarterly,1960,,article,jstor,1960-10-01,4,11,http://www.jstor.org/stable/2867496,Robert D. Horn,Folger Shakespeare Library,eng,477,480,,2190,4,unigram; bigram; trigram
http://www.jstor.org/stable/2869782,Finding the Text,Shakespeare Quarterly,1985,,article,jstor,1985-01-01,5,36,http://www.jstor.org/stable/2869782,Jay L. Halio,Folger Shakespeare Library,eng,662,669,,4759,8,unigram; bigram; trigram
http://www.jstor.org/stable/2868136,"[Illustration]: Terentius, Hecyra, III.i",Shakespeare Quarterly,1963,,article,jstor,1963-01-01,1,14,http://www.jstor.org/stable/2868136,,Folger Shakespeare Library,eng,48,48,,60,1,unigram; bigram; trigram
http://www.jstor.org/stable/2902271,Review Article,Shakespeare Quarterly,1998,,article,jstor,1998-10-01,3,49,http://www.jstor.org/stable/2902271,James C. Bulman,Folger Shakespeare Library,eng,342,344,,1715,3,unigram; bigram; trigram
http://www.jstor.org/stable/2869182,Seeking to Explain The Last Plays,Shakespeare Quarterly,1978,,article,jstor,1978-01-01,1,29,http://www.jstor.org/stable/2869182,Joan Hartwig,Folger Shakespeare Library,eng,106,108,,1293,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868327,[Illustration]: Theatre,Shakespeare Quarterly,1964,,article,jstor,1964-07-01,3,15,http://www.jstor.org/stable/2868327,,Folger Shakespeare Library,eng,210,210,,761,1,unigram; bigram; trigram
http://www.jstor.org/stable/2866558,History Cycle at Antioch College,Shakespeare Quarterly,1953,,article,jstor,1953-01-01,1,4,http://www.jstor.org/stable/2866558,Louis Marder,Folger Shakespeare Library,eng,57,58,,873,2,unigram; bigram; trigram
http://www.jstor.org/stable/2868030,Review Article,Shakespeare Quarterly,1962,,article,jstor,1962-10-01,4,13,http://www.jstor.org/stable/2868030,Richard Hosley,Folger Shakespeare Library,eng,569,569,,400,1,unigram; bigram; trigram
http://www.jstor.org/stable/2866822,Lear's Schoolmasters,Shakespeare Quarterly,1962,,article,jstor,1962-07-01,3,13,http://www.jstor.org/stable/2866822,Manfred Weidhorn,Folger Shakespeare Library,eng,305,316,,5695,12,unigram; bigram; trigram
http://www.jstor.org/stable/2867909,"[Illustration]: For every Age, a Pastime. Le Centre de l'Amour (Paris, ?1650)",Shakespeare Quarterly,1966,,article,jstor,1966-10-01,4,17,http://www.jstor.org/stable/2867909,,Folger Shakespeare Library,eng,360,360,,30,1,unigram; bigram; trigram
http://www.jstor.org/stable/2868815,Polonius as Fishmonger,Shakespeare Quarterly,1971,,article,jstor,1971-04-01,2,22,http://www.jstor.org/stable/2868815,M. A. Shaaber,Folger Shakespeare Library,eng,179,181,,1117,3,unigram; bigram; trigram
http://www.jstor.org/stable/2870929,Hamlet's Hand,Shakespeare Quarterly,1988,,article,jstor,1988-10-01,3,39,http://www.jstor.org/stable/2870929,Jonathan Goldberg,Folger Shakespeare Library,eng,307,327,,10182,21,unigram; bigram; trigram
http://www.jstor.org/stable/2866582,[Illustration]: The Belman of London,Shakespeare Quarterly,1954,,article,jstor,1954-04-01,2,5,http://www.jstor.org/stable/2866582,,Folger Shakespeare Library,eng,140,140,,65,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870862,The Invention of Richard of Gloucester,Shakespeare Quarterly,1992,,article,jstor,1992-12-01,4,43,http://www.jstor.org/stable/2870862,E. Pearlman,Folger Shakespeare Library,eng,410,429,,11276,20,unigram; bigram; trigram
http://www.jstor.org/stable/2870789,Review Article,Shakespeare Quarterly,1990,,article,jstor,1990-12-01,4,41,http://www.jstor.org/stable/2870789,MacD. P. Jackson,Folger Shakespeare Library,eng,534,535,,1037,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867057,Henry VIII and Fletcher,Shakespeare Quarterly,1961,,article,jstor,1961-07-01,3,12,http://www.jstor.org/stable/2867057,Marco Mincoff,Folger Shakespeare Library,eng,239,260,,11959,22,unigram; bigram; trigram
http://www.jstor.org/stable/2869910,A Disappointing Collection on Lear,Shakespeare Quarterly,1983,,article,jstor,1983-10-01,3,34,http://www.jstor.org/stable/2869910,Gary Taylor,Folger Shakespeare Library,eng,367,368,,864,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867086,Notes and Comments,Shakespeare Quarterly,1961,,article,jstor,1961-07-01,3,12,http://www.jstor.org/stable/2867086,,Folger Shakespeare Library,eng,354,354,,337,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870995,Back Matter,Shakespeare Quarterly,1995,,article,jstor,1995-12-01,4,46,http://www.jstor.org/stable/2870995,,Folger Shakespeare Library,eng,498,499,,2825,8,unigram; bigram; trigram
http://www.jstor.org/stable/2866243,[Illustration]: The Winter's Tale,Shakespeare Quarterly,1951,,article,jstor,1951-10-01,4,2,http://www.jstor.org/stable/2866243,,Folger Shakespeare Library,eng,,,,169,1,unigram; bigram; trigram
http://www.jstor.org/stable/2869057,"From the Editor: The ""New"" Shakespeare Quarterly",Shakespeare Quarterly,1976,,article,jstor,1976-01-01,1,27,http://www.jstor.org/stable/2869057,John F. Andrews,Folger Shakespeare Library,eng,3,5,,1813,3,unigram; bigram; trigram
http://www.jstor.org/stable/2869440,Indexes,Shakespeare Quarterly,1977,,article,jstor,1977-10-01,4,28,http://www.jstor.org/stable/2869440,Harrison T. Meserole,Folger Shakespeare Library,eng,489,512,,10182,24,unigram; bigram; trigram
http://www.jstor.org/stable/2870451,Holding Mirrors up to Nature: First Readers as Moralists,Shakespeare Quarterly,1990,,article,jstor,1990-07-01,2,41,http://www.jstor.org/stable/2870451,Martha Tuck Rozett,Folger Shakespeare Library,eng,211,221,,6263,11,unigram; bigram; trigram
http://www.jstor.org/stable/3844230,Review Article,Shakespeare Quarterly,2006,,article,jstor,2006-04-01,1,57,http://www.jstor.org/stable/3844230,Goran V. Stanivukovic,Folger Shakespeare Library,eng,112,114,,1545,3,unigram; bigram; trigram
http://www.jstor.org/stable/3844158,Review Article,Shakespeare Quarterly,2004,,article,jstor,2004-10-01,3,55,http://www.jstor.org/stable/3844158,Lukas Erne,Folger Shakespeare Library,eng,335,337,,1448,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868307,Reviews of Books Previously Recorded in Shakespeare Quarterly Bibliographies,Shakespeare Quarterly,1967,,article,jstor,1967-07-01,3,18,http://www.jstor.org/stable/2868307,Rudolph E. Habenicht,Folger Shakespeare Library,eng,294,305,,5544,12,unigram; bigram; trigram
http://www.jstor.org/stable/2871371,Venus and Adonis,Shakespeare Quarterly,1997,,article,jstor,1997-01-01,5,48,http://www.jstor.org/stable/2871371,,Folger Shakespeare Library,eng,778,779,,381,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867760,Review Article,Shakespeare Quarterly,1965,,article,jstor,1965-01-01,,1,http://www.jstor.org/stable/2867760,J.G.M.,Folger Shakespeare Library,eng,130,130,,133,1,unigram; bigram; trigram
http://www.jstor.org/stable/2869462,"Productions, Stage History",Shakespeare Quarterly,1978,,article,jstor,1978-10-01,4,29,http://www.jstor.org/stable/2869462,Harrison T. Meserole,Folger Shakespeare Library,eng,487,515,,17651,29,unigram; bigram; trigram
http://www.jstor.org/stable/2868979,Five Shakespeare Allusions: 1621-1630,Shakespeare Quarterly,1969,,article,jstor,1969-01-01,1,20,http://www.jstor.org/stable/2868979,Roland Mushat Frye,Folger Shakespeare Library,eng,81,83,,1172,3,unigram; bigram; trigram
http://www.jstor.org/stable/2869356,"Conferences, Colloquia, Etc.",Shakespeare Quarterly,1979,,article,jstor,1979-10-01,4,30,http://www.jstor.org/stable/2869356,Harrison T. Meserole; John B. Smith,Folger Shakespeare Library,eng,494,495,,437,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870424,"Antony, Hercules, and Cleopatra: ""the bidding of the gods"" and ""the subtlest maze of all""",Shakespeare Quarterly,1987,,article,jstor,1987-12-01,4,38,http://www.jstor.org/stable/2870424,Richard Hillman,Folger Shakespeare Library,eng,442,451,,5089,10,unigram; bigram; trigram
http://www.jstor.org/stable/2868512,[Illustration]: Title Page of the First Quarto Edition of Titus Andronicus (1594),Shakespeare Quarterly,1972,,article,jstor,1972-07-01,3,23,http://www.jstor.org/stable/2868512,,Folger Shakespeare Library,eng,260,260,,98,1,unigram; bigram; trigram
http://www.jstor.org/stable/2867654,"The Composition of Henry VI, Part I",Shakespeare Quarterly,1965,,article,jstor,1965-10-01,4,16,http://www.jstor.org/stable/2867654,M. Mincoff,Folger Shakespeare Library,eng,279,287,,4857,9,unigram; bigram; trigram
http://www.jstor.org/stable/2867050,Shylock's Wolvish Spirit,Shakespeare Quarterly,1959,,article,jstor,1959-01-01,1,10,http://www.jstor.org/stable/2867050,Ralph Nash,Folger Shakespeare Library,eng,125,128,,2042,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870064,Long-Distance Shakespeare,Shakespeare Quarterly,1984,,article,jstor,1984-01-01,5,35,http://www.jstor.org/stable/2870064,Gordon P. Jones,Folger Shakespeare Library,eng,590,596,,3520,7,unigram; bigram; trigram
http://www.jstor.org/stable/2870880,"Voiceless Bodies and Bodiless Voices: The Drama of Human Perception in ""Coriolanus""",Shakespeare Quarterly,1992,,article,jstor,1992-07-01,2,43,http://www.jstor.org/stable/2870880,Jarrett Walker,Folger Shakespeare Library,eng,170,185,,8612,16,unigram; bigram; trigram
http://www.jstor.org/stable/2871369,The Two Gentlemen of Verona,Shakespeare Quarterly,1997,,article,jstor,1997-01-01,5,48,http://www.jstor.org/stable/2871369,,Folger Shakespeare Library,eng,776,778,,1784,3,unigram; bigram; trigram
http://www.jstor.org/stable/4624960,Review Article,Shakespeare Quarterly,2007,,article,jstor,2007-04-01,1,58,http://www.jstor.org/stable/4624960,Katharine A. Craik,Folger Shakespeare Library,eng,112,114,,991,3,unigram; bigram; trigram
http://www.jstor.org/stable/2870370,"King Lear, IV. vi. 83: The Case for ""Crying""",Shakespeare Quarterly,1984,,article,jstor,1984-10-01,3,35,http://www.jstor.org/stable/2870370,Michael Warren,Folger Shakespeare Library,eng,319,321,,2098,3,unigram; bigram; trigram
http://www.jstor.org/stable/2870931,"Substitution in ""Measure for Measure""",Shakespeare Quarterly,1988,,article,jstor,1988-10-01,3,39,http://www.jstor.org/stable/2870931,Alexander Leggatt,Folger Shakespeare Library,eng,342,359,,10169,18,unigram; bigram; trigram
http://www.jstor.org/stable/2869649,A Serviceable Guide,Shakespeare Quarterly,1977,,article,jstor,1977-01-01,1,28,http://www.jstor.org/stable/2869649,Thomas Clayton,Folger Shakespeare Library,eng,116,119,,1599,4,unigram; bigram; trigram
http://www.jstor.org/stable/2867743,The First Hungarian Translation of Shakespeare's Complete Works,Shakespeare Quarterly,1965,,article,jstor,1965-01-01,1,16,http://www.jstor.org/stable/2867743,Thomas R. Mark,Folger Shakespeare Library,eng,105,115,,5619,11,unigram; bigram; trigram
http://www.jstor.org/stable/40210267,Review Article,Shakespeare Quarterly,2008,,article,jstor,2008-07-01,2,59,http://www.jstor.org/stable/40210267,Lisa Hopkins,Folger Shakespeare Library,eng,216,217,,748,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870345,Ox-eyed Phebe,Shakespeare Quarterly,1982,,article,jstor,1982-04-01,1,33,http://www.jstor.org/stable/2870345,David-Everett Blythe,Folger Shakespeare Library,eng,101,102,,1126,2,unigram; bigram; trigram
http://www.jstor.org/stable/2866401,Review Article,Shakespeare Quarterly,1955,,article,jstor,1955-04-01,2,6,http://www.jstor.org/stable/2866401,Alwin Thaler,Folger Shakespeare Library,eng,178,179,,597,2,unigram; bigram; trigram
http://www.jstor.org/stable/2869391,Back Matter,Shakespeare Quarterly,1980,,article,jstor,1980-04-01,1,31,http://www.jstor.org/stable/2869391,,Folger Shakespeare Library,eng,115,126,,2676,9,unigram; bigram; trigram
http://www.jstor.org/stable/2868043,Review Article,Shakespeare Quarterly,1962,,article,jstor,1962-10-01,4,13,http://www.jstor.org/stable/2868043,Louise George Clubb,Folger Shakespeare Library,eng,580,581,,331,2,unigram; bigram; trigram
http://www.jstor.org/stable/2871193,"Parents, Daughters, and ""That Rare Italian Master"": A New Source for The Winter's Tale",Shakespeare Quarterly,1985,,article,jstor,1985-07-01,2,36,http://www.jstor.org/stable/2871193,Georgianna Ziegler,Folger Shakespeare Library,eng,204,212,,4744,9,unigram; bigram; trigram
http://www.jstor.org/stable/2868183,The Great Lakes Shakespeare Festival: Consolidation and Expansion,Shakespeare Quarterly,1963,,article,jstor,1963-10-01,4,14,http://www.jstor.org/stable/2868183,Robert G. Shedd,Folger Shakespeare Library,eng,455,459,,2198,5,unigram; bigram; trigram
